1.9330	0.0007
1.9335	0.0008
1.9340	0.0010
1.9345	0.0034
1.9350	0.0002
1.9355	0.0018
1.9360	0.0002
1.9365	0.0012
1.9370	0.0015
1.9375	0.0017
1.9380	0.0035
1.9385	0.0019
1.9390	0.0020
1.9395	0.0017
1.9400	0.0016
1.9405	0.0016
1.9410	0.0020
1.9415	0.0029
1.9420	0.0022
1.9425	0.0029
1.9430	0.0024
1.9435	0.0035
1.9440	0.0023
1.9445	0.0031
1.9450	0.0030
1.9455	0.0037
1.9460	0.0037
1.9465	0.0035
1.9470	0.0040
1.9475	0.0038
1.9480	0.0043
1.9485	0.0045
1.9490	0.0052
1.9495	0.0047
1.9500	0.0061
1.9505	0.0057
1.9510	0.0057
1.9515	0.0066
1.9520	0.0067
1.9525	0.0064
1.9530	0.0074
1.9535	0.0070
1.9540	0.0079
1.9545	0.0081
1.9550	0.0083
1.9555	0.0089
1.9560	0.0094
1.9565	0.0093
1.9570	0.0104
1.9575	0.0106
1.9580	0.0107
1.9585	0.0125
1.9590	0.0124
1.9595	0.0137
1.9600	0.0136
1.9605	0.0151
1.9610	0.0152
1.9615	0.0149
1.9620	0.0169
1.9625	0.0174
1.9630	0.0188
1.9635	0.0200
1.9640	0.0209
1.9645	0.0213
1.9650	0.0232
1.9655	0.0229
1.9660	0.0248
1.9665	0.0265
1.9670	0.0278
1.9675	0.0294
1.9680	0.0303
1.9685	0.0325
1.9690	0.0354
1.9695	0.0375
1.9700	0.0387
1.9705	0.0414
1.9710	0.0442
1.9715	0.0464
1.9720	0.0495
1.9725	0.0520
1.9730	0.0553
1.9735	0.0596
1.9740	0.0627
1.9745	0.0677
1.9750	0.0723
1.9755	0.0776
1.9760	0.0824
1.9765	0.0877
1.9770	0.0933
1.9775	0.1000
1.9780	0.1075
1.9785	0.1153
1.9790	0.1234
1.9795	0.1319
1.9800	0.1404
1.9805	0.1497
1.9810	0.1605
1.9815	0.1724
1.9820	0.1850
1.9825	0.1972
1.9830	0.2093
1.9835	0.2247
1.9840	0.2386
1.9845	0.2551
1.9850	0.2720
1.9855	0.2892
1.9860	0.3055
1.9865	0.3212
1.9870	0.3411
1.9875	0.3623
1.9880	0.3828
1.9885	0.4026
1.9890	0.4229
1.9895	0.4416
1.9900	0.4622
1.9905	0.4838
1.9910	0.5048
1.9915	0.5268
1.9920	0.5447
1.9925	0.5628
1.9930	0.5810
1.9935	0.5984
1.9940	0.6169
1.9945	0.6338
1.9950	0.6495
1.9955	0.6634
1.9960	0.6773
1.9965	0.6906
1.9970	0.7048
1.9975	0.7172
1.9980	0.7288
1.9985	0.7401
1.9990	0.7490
1.9995	0.7584
2.0000	0.7689
2.0005	0.7785
2.0010	0.7854
2.0015	0.7940
2.0020	0.8011
2.0025	0.8071
2.0030	0.8140
2.0035	0.8207
2.0040	0.8263
2.0045	0.8324
2.0050	0.8369
2.0055	0.8422
2.0060	0.8485
2.0065	0.8517
2.0070	0.8563
2.0075	0.8602
2.0080	0.8638
2.0085	0.8667
2.0090	0.8703
2.0095	0.8726
2.0100	0.8773
2.0105	0.8806
2.0110	0.8828
2.0115	0.8843
2.0120	0.8869
2.0125	0.8891
2.0130	0.8900
2.0135	0.8907
2.0140	0.8932
2.0145	0.8944
2.0150	0.8948
2.0155	0.8962
2.0160	0.8960
2.0165	0.8973
2.0170	0.8969
2.0175	0.8973
2.0180	0.8977
2.0185	0.8992
2.0190	0.8994
2.0195	0.8978
2.0200	0.8991
2.0205	0.8970
2.0210	0.8967
2.0215	0.8969
2.0220	0.8960
2.0225	0.8974
2.0230	0.8951
2.0235	0.8963
2.0240	0.8950
2.0245	0.8940
2.0250	0.8945
2.0255	0.8949
2.0260	0.8940
2.0265	0.8939
2.0270	0.8934
2.0275	0.8927
2.0280	0.8938
2.0285	0.8926
2.0290	0.8927
2.0295	0.8929
2.0300	0.8925
2.0305	0.8928
2.0310	0.8928
2.0315	0.8925
2.0320	0.8929
2.0325	0.8925
2.0330	0.8929
2.0335	0.8925
2.0340	0.8924
2.0345	0.8933
2.0350	0.8937
2.0355	0.8913
2.0360	0.8936
2.0365	0.8932
2.0370	0.8935
2.0375	0.8940
2.0380	0.8951
2.0385	0.8952
2.0390	0.8959
2.0395	0.8962
2.0400	0.8957
